0,1,2,3
2007-12-28,5.0,0.40%,0
2007-12-29,5.0,0.40%,0
2007-12-30,5.0,0.40%,0
2007-12-31,5.02,0.40%,0
2008-01-01,5.02,-1.20%,down
2008-01-02,4.96,-1.20%,down
2008-01-03,4.98,0.40%,0
2008-01-04,4.99,0.20%,0
2008-01-05,4.99,-0.80%,down
2008-01-06,4.99,-0.80%,down
2008-01-07,4.95,-0.80%,down
2008-01-08,4.98,0.61%,0
2008-01-09,4.99,0.20%,0
2008-01-10,5.01,0.40%,0
2008-01-11,5.0,0.20%,0
2008-01-12,5.0,0.20%,0
2008-01-13,5.0,0.20%,0
2008-01-14,5.01,0.20%,0
2008-01-15,5.01,0.00%,0
2008-01-16,5.02,0.20%,0
2008-01-17,5.02,0.00%,0
2008-01-18,4.97,-1.00%,down
2008-01-19,4.97,-0.80%,down
2008-01-20,4.97,-0.80%,down
2008-01-21,4.93,-0.80%,down
2008-01-22,4.9,-0.61%,down
2008-01-23,5.01,2.24%,
2008-01-24,5.01,0.00%,0
2008-01-25,5.01,0.00%,0
2008-01-26,5.01,0.00%,0
2008-01-27,5.01,0.00%,0
2008-01-28,5.01,0.00%,0
2008-01-29,5.0,-0.20%,down
2008-01-30,4.98,-0.60%,down
2008-01-31,4.96,-0.40%,down
2008-02-01,4.91,-1.41%,down
2008-02-02,4.91,1.02%,
2008-02-03,4.91,1.02%,
2008-02-04,4.96,1.02%,
2008-02-05,4.94,-0.40%,down
2008-02-06,4.94,1.21%,
2008-02-07,4.94,1.21%,
2008-02-08,4.94,1.21%,
2008-02-09,4.94,1.21%,
2008-02-10,4.94,1.21%,
2008-02-11,5.0,1.21%,
2008-02-12,5.0,0.00%,0
2008-02-13,5.0,0.00%,0
2008-02-14,5.0,0.00%,0
2008-02-15,5.0,0.00%,0
2008-02-16,5.0,-0.40%,down
2008-02-17,5.0,-0.40%,down
2008-02-18,4.98,-0.40%,down
2008-02-19,4.95,-1.00%,down
2008-02-20,4.94,-0.20%,down
2008-02-21,5.02,1.62%,
2008-02-22,5.0,-0.40%,down
2008-02-23,5.0,-0.40%,down
2008-02-24,5.0,-0.40%,down
2008-02-25,4.98,-0.40%,down
2008-02-26,4.95,-0.60%,down
2008-02-27,4.94,-0.20%,down
2008-02-28,4.96,0.40%,0
2008-02-29,4.94,-0.40%,down
2008-03-01,4.94,0.00%,0
2008-03-02,4.94,0.00%,0
2008-03-03,4.94,0.00%,0
2008-03-04,4.95,0.20%,0
2008-03-05,4.93,-0.40%,down
2008-03-06,5.0,1.42%,
2008-03-07,5.0,0.00%,0
2008-03-08,5.0,-0.20%,down
2008-03-09,5.0,-0.20%,down
2008-03-10,4.99,-0.20%,down
2008-03-11,4.99,0.00%,0
2008-03-12,4.98,-0.20%,down
2008-03-13,4.98,0.00%,0
2008-03-14,4.98,0.00%,0
2008-03-15,4.98,-0.40%,down
2008-03-16,4.98,-0.40%,down
2008-03-17,4.96,-0.40%,down
2008-03-18,4.99,0.60%,0
2008-03-19,4.95,-0.80%,down
2008-03-20,4.98,0.61%,0
2008-03-21,4.98,0.00%,0
2008-03-22,4.98,-0.20%,down
2008-03-23,4.98,-0.20%,down
2008-03-24,4.97,-0.20%,down
2008-03-25,4.97,-0.20%,down
2008-03-26,4.94,-0.60%,down
2008-03-27,4.94,0.00%,0
2008-03-28,4.96,0.40%,0
2008-03-29,4.96,0.40%,0
2008-03-30,4.96,0.40%,0
2008-03-31,4.98,0.40%,0
2008-04-01,4.97,-0.20%,down
2008-04-02,5.0,0.60%,0
2008-04-03,5.01,0.20%,0
2008-04-04,5.1,1.80%,
2008-04-05,5.1,-1.18%,down
2008-04-06,5.1,-1.18%,down
2008-04-07,5.04,-1.18%,down
2008-04-08,5.03,-1.37%,down
2008-04-09,5.03,-0.99%,down
2008-04-10,4.98,-0.99%,down
2008-04-11,5.0,0.40%,0
2008-04-12,5.0,0.00%,0
2008-04-13,5.0,0.00%,0
2008-04-14,5.0,0.00%,0
2008-04-15,5.0,0.00%,0
2008-04-16,5.0,0.00%,0
2008-04-17,5.0,0.00%,0
2008-04-18,5.0,0.00%,0
2008-04-19,5.0,-0.60%,down
2008-04-20,5.0,-0.60%,down
2008-04-21,4.97,-0.60%,down
2008-04-22,4.98,0.20%,0
2008-04-23,4.98,0.00%,0
2008-04-24,5.0,0.40%,0
2008-04-25,4.96,-0.80%,down
2008-04-26,4.96,-1.41%,down
2008-04-27,4.96,-1.41%,down
2008-04-28,4.89,-1.41%,down
2008-04-29,4.94,1.02%,
2008-04-30,4.95,0.20%,0
2008-05-01,4.95,0.20%,0
2008-05-02,4.96,0.20%,0
2008-05-03,4.96,4.64%,
2008-05-04,4.96,4.64%,
2008-05-05,4.96,4.64%,
2008-05-06,5.19,4.64%,
2008-05-07,5.18,-0.19%,down
2008-05-08,5.01,-3.28%,down
2008-05-09,5.0,-3.47%,down
2008-05-10,5.0,-1.40%,down
2008-05-11,5.0,-1.40%,down
2008-05-12,5.0,-1.40%,down
2008-05-13,4.93,-1.40%,down
2008-05-14,4.87,-1.22%,down
2008-05-15,4.9,0.62%,0
2008-05-16,4.95,1.02%,
2008-05-17,4.95,-0.40%,down
2008-05-18,4.95,-0.40%,down
2008-05-19,4.93,-0.40%,down
2008-05-20,4.63,-6.09%,down
2008-05-21,4.62,-0.22%,down
2008-05-22,5.0,8.23%,
2008-05-23,5.0,0.00%,0
2008-05-24,5.0,0.00%,0
2008-05-25,5.0,0.00%,0
2008-05-26,5.0,0.00%,0
2008-05-27,5.01,0.20%,0
2008-05-28,5.03,0.40%,0
2008-05-29,5.03,0.00%,0
2008-05-30,5.04,0.20%,0
2008-05-31,5.04,-0.79%,down
2008-06-01,5.04,-0.79%,down
2008-06-02,5.0,-0.79%,down
2008-06-03,5.0,0.00%,0
2008-06-04,5.0,0.00%,0
2008-06-05,5.0,0.00%,0
2008-06-06,5.0,-3.80%,down
2008-06-07,5.0,-3.80%,down
2008-06-08,5.0,-3.80%,down
2008-06-09,4.81,-3.80%,down
2008-06-10,4.57,-4.99%,down
2008-06-11,4.57,0.00%,0
2008-06-12,4.99,9.19%,
2008-06-13,4.99,0.00%,0
2008-06-14,4.99,0.40%,0
2008-06-15,4.99,0.40%,0
2008-06-16,5.01,0.40%,0
2008-06-17,5.0,-0.20%,down
2008-06-18,5.0,0.00%,0
2008-06-19,5.0,0.00%,0
2008-06-20,5.01,0.20%,0
2008-06-21,5.01,-7.78%,down
2008-06-22,5.01,-7.78%,down
2008-06-23,4.62,-7.78%,down
2008-06-24,4.55,-1.52%,down
2008-06-25,4.55,0.00%,0
2008-06-26,5.01,10.11%,
2008-06-27,5.0,9.89%,
2008-06-28,5.0,0.20%,0
2008-06-29,5.0,0.20%,0
2008-06-30,5.01,0.20%,0
2008-07-01,4.99,-0.40%,down
2008-07-02,4.99,0.00%,0
2008-07-03,4.99,0.00%,0
2008-07-04,5.03,0.80%,0
2008-07-05,5.03,-0.40%,down
2008-07-06,5.03,-0.40%,down
2008-07-07,5.01,-0.40%,down
2008-07-08,5.01,0.00%,0
2008-07-09,5.02,0.20%,0
2008-07-10,5.01,-0.20%,down
2008-07-11,5.01,0.00%,0
2008-07-12,5.01,-0.20%,down
2008-07-13,5.01,-0.20%,down
2008-07-14,5.0,-0.20%,down
2008-07-15,5.01,0.00%,0
2008-07-16,5.0,-0.20%,down
2008-07-17,5.01,0.20%,0
2008-07-18,5.01,0.20%,0
2008-07-19,5.01,-8.58%,down
2008-07-20,5.01,-8.58%,down
2008-07-21,4.58,-8.58%,down
2008-07-22,4.57,-0.22%,down
2008-07-23,4.56,-0.22%,down
2008-07-24,5.0,9.65%,
2008-07-25,5.0,0.00%,0
2008-07-26,5.0,0.20%,0
2008-07-27,5.0,0.20%,0
2008-07-28,5.01,0.20%,0
2008-07-29,5.01,0.00%,0
2008-07-30,5.0,-0.20%,down
2008-07-31,5.03,0.60%,0
2008-08-01,5.02,0.40%,0
2008-08-02,5.02,0.00%,0
2008-08-03,5.02,0.00%,0
2008-08-04,5.02,0.00%,0
2008-08-05,5.02,0.00%,0
2008-08-06,5.02,0.00%,0
2008-08-07,5.25,4.58%,
2008-08-08,5.24,-0.19%,down
2008-08-09,5.24,0.00%,0
2008-08-10,5.24,0.00%,0
2008-08-11,5.24,0.00%,0
2008-08-12,5.25,0.19%,0
2008-08-13,5.25,0.00%,0
2008-08-14,5.25,0.00%,0
2008-08-15,5.25,-0.19%,down
2008-08-16,5.25,-0.19%,down
2008-08-17,5.25,-0.19%,down
2008-08-18,5.24,-0.19%,down
2008-08-19,5.23,-0.19%,down
2008-08-20,5.23,0.00%,0
2008-08-21,5.25,0.38%,0
2008-08-22,5.25,0.00%,0
2008-08-23,5.25,-0.19%,down
2008-08-24,5.25,-0.19%,down
2008-08-25,5.24,-0.19%,down
2008-08-26,5.24,0.00%,0
2008-08-27,5.24,0.00%,0
2008-08-28,5.24,0.00%,0
2008-08-29,5.25,0.19%,0
2008-08-30,5.25,0.00%,0
2008-08-31,5.25,0.00%,0
2008-09-01,5.25,0.00%,0
2008-09-02,5.24,-0.19%,down
2008-09-03,5.25,0.19%,0
2008-09-04,5.25,0.00%,0
2008-09-05,5.24,-0.19%,down
2008-09-06,5.24,0.19%,0
2008-09-07,5.24,0.19%,0
2008-09-08,5.25,0.19%,0
2008-09-09,5.28,0.57%,0
2008-09-10,5.22,-1.14%,down
2008-09-11,5.25,0.57%,0
2008-09-12,5.25,0.00%,0
2008-09-13,5.25,-0.38%,down
2008-09-14,5.25,-0.38%,down
2008-09-15,5.25,-0.38%,down
2008-09-16,5.23,-0.38%,down
2008-09-17,5.24,0.19%,0
2008-09-18,5.12,-2.29%,down
2008-09-19,5.07,-0.98%,down
2008-09-20,5.07,-2.37%,down
2008-09-21,5.07,-2.37%,down
2008-09-22,4.95,-2.37%,down
2008-09-23,4.8,-3.03%,down
2008-09-24,4.86,1.25%,
2008-09-25,5.23,7.61%,
2008-09-26,5.23,0.00%,0
2008-09-27,5.23,-0.19%,down
2008-09-28,5.23,-0.19%,down
2008-09-29,5.22,-0.19%,down
2008-09-30,5.22,0.00%,0
2008-10-01,5.22,0.00%,0
2008-10-02,5.22,0.00%,0
2008-10-03,5.22,0.19%,0
2008-10-04,5.22,0.19%,0
2008-10-05,5.22,0.19%,0
2008-10-06,5.23,0.19%,0
2008-10-07,5.06,-3.25%,down
2008-10-08,5.12,1.19%,
2008-10-09,4.98,-2.73%,down
2008-10-10,4.98,0.00%,0
2008-10-11,4.98,0.00%,0
2008-10-12,4.98,0.00%,0
2008-10-13,4.98,0.00%,0
2008-10-14,4.99,0.20%,0
2008-10-15,4.99,0.00%,0
2008-10-16,4.99,0.00%,0
2008-10-17,4.99,0.00%,0
2008-10-18,4.99,-0.40%,down
2008-10-19,4.99,-0.40%,down
2008-10-20,4.97,-0.40%,down
2008-10-21,4.89,-1.61%,down
2008-10-22,4.89,0.00%,0
2008-10-23,4.98,1.84%,
2008-10-24,4.98,0.00%,0
2008-10-25,4.98,-14.06%,down
2008-10-26,4.98,-14.06%,down
2008-10-27,4.28,-14.06%,down
2008-10-28,4.24,-0.93%,down
2008-10-29,4.24,0.00%,0
2008-10-30,4.21,-0.71%,down
2008-10-31,4.14,-1.66%,down
2008-11-01,4.14,-0.97%,down
2008-11-02,4.14,-0.97%,down
2008-11-03,4.1,-0.97%,down
2008-11-04,4.02,-1.95%,down
2008-11-05,4.04,0.50%,0
2008-11-06,4.22,4.46%,
2008-11-07,3.97,-5.92%,down
2008-11-08,3.97,0.25%,0
2008-11-09,3.97,0.25%,0
2008-11-10,3.98,0.25%,0
2008-11-11,3.98,0.00%,0
2008-11-12,3.98,0.00%,0
2008-11-13,3.98,0.00%,0
2008-11-14,3.98,0.00%,0
2008-11-15,3.98,-1.26%,down
2008-11-16,3.98,-1.26%,down
2008-11-17,3.93,-1.26%,down
2008-11-18,3.95,0.51%,0
2008-11-19,3.95,0.00%,0
2008-11-20,3.99,1.01%,
2008-11-21,3.98,-0.25%,down
2008-11-22,3.98,0.25%,0
2008-11-23,3.98,0.25%,0
2008-11-24,3.99,0.25%,0
2008-11-25,3.98,-0.25%,down
2008-11-26,3.98,0.00%,0
2008-11-27,3.98,0.00%,0
2008-11-28,3.99,0.25%,0
2008-11-29,3.99,-0.50%,down
2008-11-30,3.99,-0.50%,down
2008-12-01,3.97,-0.50%,down
2008-12-02,3.98,0.25%,0
2008-12-03,3.98,0.00%,0
2008-12-04,3.91,-1.76%,down
2008-12-05,3.85,-1.53%,down
2008-12-06,3.85,22.34%,
2008-12-07,3.85,22.34%,
2008-12-08,4.71,22.34%,
2008-12-09,3.61,-23.35%,down
2008-12-10,3.61,0.00%,0
2008-12-11,3.16,-12.47%,down
2008-12-12,2.9,-8.23%,down
2008-12-13,2.9,-2.41%,down
2008-12-14,2.9,-2.41%,down
2008-12-15,2.83,-2.41%,down
2008-12-16,2.78,-1.77%,down
2008-12-17,2.81,1.08%,
2008-12-18,2.81,0.00%,0
2008-12-19,2.82,0.36%,0
2008-12-20,2.82,-4.26%,down
2008-12-21,2.82,-4.26%,down
2008-12-22,2.7,-4.26%,down
2008-12-23,2.57,-4.81%,down
2008-12-24,2.66,3.50%,
2008-12-25,2.66,12.41%,
2008-12-26,2.99,12.41%,
2008-12-27,2.99,-0.67%,down
2008-12-28,2.99,-0.67%,down
2008-12-29,2.97,-0.67%,down
2008-12-30,2.94,-1.01%,down
2008-12-31,3.02,2.72%,
2009-01-01,3.02,-4.97%,down
2009-01-02,2.87,-4.97%,down
2009-01-03,2.87,-4.18%,down
2009-01-04,2.87,-4.18%,down
2009-01-05,2.75,-4.18%,down
2009-01-06,2.59,-5.82%,down
2009-01-07,2.58,-0.39%,down
2009-01-08,2.98,15.50%,
2009-01-09,2.49,-16.44%,down
2009-01-10,2.49,-2.81%,down
2009-01-11,2.49,-2.81%,down
2009-01-12,2.42,-2.81%,down
2009-01-13,2.26,-6.61%,down
2009-01-14,2.22,-1.77%,down
2009-01-15,2.04,-8.11%,down
2009-01-16,2.02,-0.98%,down
2009-01-17,2.02,-1.49%,down
2009-01-18,2.02,-1.49%,down
2009-01-19,1.99,-1.49%,down
2009-01-20,2.0,0.50%,0
2009-01-21,2.1,5.00%,
2009-01-22,2.51,19.52%,
2009-01-23,2.44,-2.79%,down
2009-01-24,2.44,1.64%,
2009-01-25,2.44,1.64%,
2009-01-26,2.44,1.64%,
2009-01-27,2.44,1.64%,
2009-01-28,2.48,1.64%,
2009-01-29,2.45,-1.21%,down
2009-01-30,2.41,-1.63%,down
2009-01-31,2.41,-1.24%,down
2009-02-01,2.41,-1.24%,down
2009-02-02,2.38,-1.24%,down
2009-02-03,2.38,0.00%,0
2009-02-04,2.38,0.00%,0
2009-02-05,2.39,0.42%,0
2009-02-06,2.39,0.00%,0
2009-02-07,2.39,-7.95%,down
2009-02-08,2.39,-7.95%,down
2009-02-09,2.2,-7.95%,down
2009-02-10,2.07,-5.91%,down
2009-02-11,2.06,-0.48%,down
2009-02-12,2.02,-1.94%,down
2009-02-13,1.92,-4.95%,down
2009-02-14,1.92,-11.98%,down
2009-02-15,1.92,-11.98%,down
2009-02-16,1.69,-11.98%,down
2009-02-17,1.76,4.14%,
2009-02-18,1.75,-0.57%,down
2009-02-19,1.79,2.29%,
2009-02-20,1.82,1.68%,
2009-02-21,1.82,-3.30%,down
2009-02-22,1.82,-3.30%,down
2009-02-23,1.76,-3.30%,down
2009-02-24,1.55,-11.93%,down
2009-02-25,1.58,1.94%,
2009-02-26,1.88,18.99%,
2009-02-27,1.87,-0.53%,down
2009-02-28,1.87,-6.42%,down
2009-03-01,1.87,-6.42%,down
2009-03-02,1.75,-6.42%,down
2009-03-03,1.75,0.00%,0
2009-03-04,1.76,0.57%,0
2009-03-05,1.75,-0.57%,down
2009-03-06,1.76,0.57%,0
2009-03-07,1.76,-2.84%,down
2009-03-08,1.76,-2.84%,down
2009-03-09,1.71,-2.84%,down
2009-03-10,1.63,-4.68%,down
2009-03-11,1.64,0.61%,0
2009-03-12,1.78,8.54%,
2009-03-13,1.82,2.25%,
2009-03-14,1.82,0.00%,0
2009-03-15,1.82,0.00%,0
2009-03-16,1.82,0.00%,0
2009-03-17,1.94,6.59%,
2009-03-18,1.87,-3.61%,down
2009-03-19,1.79,-4.28%,down
2009-03-20,1.81,1.12%,
2009-03-21,1.81,-3.87%,down
2009-03-22,1.81,-3.87%,down
2009-03-23,1.74,-3.87%,down
2009-03-24,1.63,-6.32%,down
2009-03-25,1.56,-4.29%,down
2009-03-26,1.89,21.15%,
2009-03-27,1.76,-6.88%,down
2009-03-28,1.76,0.00%,0
2009-03-29,1.76,0.00%,0
2009-03-30,1.76,0.00%,0
2009-03-31,1.73,-1.70%,down
2009-04-01,1.72,-0.58%,down
2009-04-02,1.65,-4.07%,down
2009-04-03,1.66,0.61%,0
2009-04-04,1.66,-0.60%,down
2009-04-05,1.66,-0.60%,down
2009-04-06,1.65,-0.60%,down
2009-04-07,1.57,-4.85%,down
2009-04-08,1.58,0.64%,0
2009-04-09,1.86,17.72%,
2009-04-10,1.82,-2.15%,down
2009-04-11,1.82,-1.10%,down
2009-04-12,1.82,-1.10%,down
2009-04-13,1.8,-1.10%,down
2009-04-14,1.79,-0.56%,down
2009-04-15,1.76,-1.68%,down
2009-04-16,1.83,3.98%,
2009-04-17,1.83,0.00%,0
2009-04-18,1.83,1.64%,
2009-04-19,1.83,1.64%,
2009-04-20,1.86,1.64%,
2009-04-21,1.57,-15.59%,down
2009-04-22,1.57,0.00%,0
2009-04-23,1.89,20.38%,
2009-04-24,1.84,-2.65%,down
2009-04-25,1.84,2.17%,
2009-04-26,1.84,2.17%,
2009-04-27,1.88,2.17%,
2009-04-28,1.85,-1.60%,down
2009-04-29,1.84,-0.54%,down
2009-04-30,1.85,0.54%,0
2009-05-01,1.85,-4.32%,down
2009-05-02,1.85,-4.32%,down
2009-05-03,1.85,-4.32%,down
2009-05-04,1.77,-4.32%,down
2009-05-05,1.77,-2.82%,down
2009-05-06,1.72,-2.82%,down
2009-05-07,1.83,6.40%,
2009-05-08,1.92,4.92%,
2009-05-09,1.92,0.52%,0
2009-05-10,1.92,0.52%,0
2009-05-11,1.93,0.52%,0
2009-05-12,1.93,0.00%,0
2009-05-13,1.93,0.00%,0
2009-05-14,1.93,0.00%,0
2009-05-15,1.93,0.00%,0
2009-05-16,1.93,-2.07%,down
2009-05-17,1.93,-2.07%,down
2009-05-18,1.89,-2.07%,down
2009-05-19,1.74,-7.94%,down
2009-05-20,1.73,-0.57%,down
2009-05-21,1.96,13.29%,
2009-05-22,1.97,0.51%,0
2009-05-23,1.97,0.00%,0
2009-05-24,1.97,0.00%,0
2009-05-25,1.97,0.00%,0
2009-05-26,1.97,0.00%,0
2009-05-27,1.96,-0.51%,down
2009-05-28,1.96,0.00%,0
2009-05-29,1.96,0.00%,0
2009-05-30,1.96,-0.51%,down
2009-05-31,1.96,-0.51%,down
2009-06-01,1.95,-0.51%,down
2009-06-02,1.93,-1.03%,down
2009-06-03,1.92,-0.52%,down
2009-06-04,1.93,0.52%,0
2009-06-05,1.93,0.00%,0
2009-06-06,1.93,0.00%,0
2009-06-07,1.93,0.00%,0
2009-06-08,1.93,0.00%,0
2009-06-09,1.96,1.55%,
2009-06-10,1.93,-1.53%,down
2009-06-11,1.96,1.55%,
2009-06-12,1.94,-1.02%,down
2009-06-13,1.94,-0.52%,down
2009-06-14,1.94,-0.52%,down
2009-06-15,1.93,-0.52%,down
2009-06-16,1.94,0.52%,0
2009-06-17,1.95,0.52%,0
2009-06-18,1.95,0.00%,0
2009-06-19,1.94,-0.51%,down
2009-06-20,1.94,-0.52%,down
2009-06-21,1.94,-0.52%,down
2009-06-22,1.93,-0.52%,down
2009-06-23,1.82,-5.70%,down
2009-06-24,1.87,2.75%,
2009-06-25,1.93,3.21%,
2009-06-26,1.92,-0.52%,down
2009-06-27,1.92,0.00%,0
2009-06-28,1.92,0.00%,0
2009-06-29,1.92,0.00%,0
2009-06-30,1.96,2.08%,
2009-07-01,1.9,-3.06%,down
2009-07-02,1.92,1.05%,
2009-07-03,1.92,0.00%,0
2009-07-04,1.92,0.52%,0
2009-07-05,1.92,0.52%,0
2009-07-06,1.93,0.52%,0
2009-07-07,1.92,-0.52%,down
2009-07-08,1.92,0.00%,0
2009-07-09,1.93,0.52%,0
2009-07-10,1.94,0.52%,0
2009-07-11,1.94,0.00%,0
2009-07-12,1.94,0.00%,0
2009-07-13,1.94,0.00%,0
2009-07-14,1.95,0.52%,0
2009-07-15,1.95,0.00%,0
2009-07-16,1.95,0.00%,0
2009-07-17,1.94,-0.51%,down
2009-07-18,1.94,0.00%,0
2009-07-19,1.94,0.00%,0
2009-07-20,1.94,0.00%,0
2009-07-21,1.93,-0.52%,down
2009-07-22,1.93,0.00%,0
2009-07-23,1.93,0.00%,0
2009-07-24,1.93,0.00%,0
2009-07-25,1.93,0.00%,0
2009-07-26,1.93,0.00%,0
2009-07-27,1.93,0.00%,0
2009-07-28,1.93,0.00%,0
2009-07-29,1.93,0.00%,0
2009-07-30,1.93,0.00%,0
2009-07-31,1.95,1.04%,
2009-08-01,1.95,-0.51%,down
2009-08-02,1.95,-0.51%,down
2009-08-03,1.94,-0.51%,down
2009-08-04,1.97,1.55%,
2009-08-05,1.97,0.00%,0
2009-08-06,1.98,0.51%,0
2009-08-07,1.99,0.51%,0
2009-08-08,1.99,0.00%,0
2009-08-09,1.99,0.00%,0
2009-08-10,1.99,0.00%,0
2009-08-11,1.99,0.00%,0
2009-08-12,1.98,-0.50%,down
2009-08-13,1.98,0.00%,0
2009-08-14,1.97,-0.51%,down
2009-08-15,1.97,0.51%,0
2009-08-16,1.97,0.51%,0
2009-08-17,1.98,0.51%,0
2009-08-18,1.97,-0.51%,down
2009-08-19,1.97,0.00%,0
2009-08-20,1.99,1.02%,
2009-08-21,1.98,-0.50%,down
2009-08-22,1.98,0.00%,0
2009-08-23,1.98,0.00%,0
2009-08-24,1.98,0.00%,0
2009-08-25,1.98,0.00%,0
2009-08-26,1.98,0.00%,0
2009-08-27,1.97,-0.51%,down
2009-08-28,1.97,0.00%,0
2009-08-29,1.97,1.02%,
2009-08-30,1.97,1.02%,
2009-08-31,1.99,1.02%,
2009-09-01,1.98,-0.50%,down
2009-09-02,1.98,0.00%,0
2009-09-03,1.97,-0.51%,down
2009-09-04,1.97,0.00%,0
2009-09-05,1.97,0.00%,0
2009-09-06,1.97,0.00%,0
2009-09-07,1.97,0.00%,0
2009-09-08,1.91,-3.05%,down
2009-09-09,1.98,3.66%,
2009-09-10,1.99,0.51%,0
2009-09-11,1.99,0.00%,0
2009-09-12,1.99,0.50%,0
2009-09-13,1.99,0.50%,0
2009-09-14,2.0,0.50%,0
2009-09-15,1.99,-0.50%,down
2009-09-16,1.99,0.00%,0
2009-09-17,2.0,0.50%,0
2009-09-18,2.0,0.00%,0
2009-09-19,2.0,-1.50%,down
2009-09-20,2.0,-1.50%,down
2009-09-21,1.97,-1.50%,down
2009-09-22,1.8,-8.63%,down
2009-09-23,1.79,-0.56%,down
2009-09-24,2.0,11.73%,
2009-09-25,2.0,0.00%,0
2009-09-26,2.0,0.00%,0
2009-09-27,2.0,0.00%,0
2009-09-28,2.0,0.00%,0
2009-09-29,2.01,0.50%,0
2009-09-30,2.0,-0.50%,down
2009-10-01,2.0,0.00%,0
2009-10-02,2.0,-0.50%,down
2009-10-03,2.0,-0.50%,down
2009-10-04,2.0,-0.50%,down
2009-10-05,1.99,-0.50%,down
2009-10-06,2.0,0.50%,0
2009-10-07,1.99,0.00%,0
2009-10-08,1.99,0.00%,0
2009-10-09,1.99,0.00%,0
2009-10-10,1.99,0.00%,0
2009-10-11,1.99,0.00%,0
2009-10-12,1.99,0.00%,0
2009-10-13,1.99,0.00%,0
2009-10-14,1.99,0.00%,0
2009-10-15,1.99,0.00%,0
2009-10-16,1.98,-0.50%,down
2009-10-17,1.98,0.00%,0
2009-10-18,1.98,0.00%,0
2009-10-19,1.98,0.00%,0
2009-10-20,1.99,0.51%,0
2009-10-21,2.02,1.51%,
2009-10-22,2.0,-0.99%,down
2009-10-23,2.0,0.00%,0
2009-10-24,2.0,0.00%,0
2009-10-25,2.0,0.00%,0
2009-10-26,2.0,0.00%,0
2009-10-27,2.0,0.00%,0
2009-10-28,2.0,0.00%,0
2009-10-29,2.01,0.50%,0
2009-10-30,2.01,0.00%,0
2009-10-31,2.01,-0.50%,down
2009-11-01,2.01,-0.50%,down
2009-11-02,2.0,-0.50%,down
2009-11-03,1.99,-0.50%,down
2009-11-04,1.99,0.00%,0
2009-11-05,2.0,0.50%,0
2009-11-06,2.0,0.00%,0
2009-11-07,2.0,0.00%,0
2009-11-08,2.0,0.00%,0
2009-11-09,2.0,0.00%,0
2009-11-10,2.07,3.50%,
2009-11-11,1.98,-4.35%,down
2009-11-12,2.01,1.52%,
2009-11-13,2.0,-0.50%,down
2009-11-14,2.0,0.50%,0
2009-11-15,2.0,0.50%,0
2009-11-16,2.01,0.50%,0
2009-11-17,1.99,-1.00%,down
2009-11-18,1.96,-1.51%,down
2009-11-19,1.95,-0.51%,down
2009-11-20,2.01,3.08%,
2009-11-21,2.01,1.00%,
2009-11-22,2.01,1.00%,
2009-11-23,2.03,1.00%,
2009-11-24,2.0,-1.48%,down
2009-11-25,1.99,-0.50%,down
2009-11-26,2.01,1.01%,
2009-11-27,2.0,-0.50%,down
2009-11-28,2.0,0.50%,0
2009-11-29,2.0,0.50%,0
2009-11-30,2.01,0.50%,0
2009-12-01,2.0,-0.50%,down
2009-12-02,2.0,0.00%,0
2009-12-03,2.0,0.00%,0
2009-12-04,2.0,0.00%,0
2009-12-05,2.0,-0.50%,down
2009-12-06,2.0,-0.50%,down
2009-12-07,1.99,-0.50%,down
2009-12-08,1.97,-1.01%,down
2009-12-09,1.97,0.00%,0
2009-12-10,2.01,2.03%,
2009-12-11,2.0,-0.50%,down
2009-12-12,2.0,0.00%,0
2009-12-13,2.0,0.00%,0
2009-12-14,2.0,0.00%,0
2009-12-15,2.0,0.00%,0
2009-12-16,2.0,0.00%,0
2009-12-17,2.0,0.00%,0
2009-12-18,2.0,0.00%,0
2009-12-19,2.0,0.00%,0
2009-12-20,2.0,0.00%,0
2009-12-21,2.0,0.00%,0
2009-12-22,1.99,-0.50%,down
2009-12-23,1.99,0.00%,0
2009-12-24,1.98,-0.50%,down
2009-12-25,1.98,1.01%,
2009-12-26,1.98,1.01%,
2009-12-27,1.98,1.01%,
2009-12-28,2.0,1.01%,
2009-12-29,2.0,0.00%,0
2009-12-30,2.0,0.00%,0
2009-12-31,2.01,0.50%,0
2010-01-01,2.01,-1.00%,down
2010-01-02,2.01,-1.00%,down
2010-01-03,2.01,-1.00%,down
2010-01-04,1.99,-1.00%,down
2010-01-05,1.98,-0.50%,down
2010-01-06,1.96,-1.01%,down
2010-01-07,2.0,2.04%,
2010-01-08,2.0,0.00%,0
2010-01-09,2.0,0.00%,0
2010-01-10,2.0,0.00%,0
2010-01-11,2.0,0.00%,0
2010-01-12,2.0,0.00%,0
2010-01-13,2.0,0.00%,0
2010-01-14,2.0,0.00%,0
2010-01-15,2.0,0.00%,0
2010-01-16,2.0,-0.50%,down
2010-01-17,2.0,-0.50%,down
2010-01-18,1.99,-0.50%,down
2010-01-19,1.99,0.00%,0
2010-01-20,1.97,-1.01%,down
2010-01-21,2.01,2.03%,
2010-01-22,2.0,-0.50%,down
2010-01-23,2.0,0.50%,0
2010-01-24,2.0,0.50%,0
2010-01-25,2.01,0.50%,0
2010-01-26,2.01,0.00%,0
2010-01-27,2.01,0.00%,0
2010-01-28,2.01,0.00%,0
2010-01-29,2.01,0.00%,0
